Landscape,Site,Date,Transect,Survey.Method,Habitat.Type,Day.Night,Plot.ID,Observer,Time,Scientific.Name,Taxon.Rank,Speciment.ID,Family,Group1,Group2,SVL,TaL,Hor,Ver,Substrate,Activity,Photo.ID,Note
Kalimantan Barat,Gunung Raya,2-Sep-23,GR-BP,VES,Aquatic,Night,-,"RM, SEP, ABD",20:44,Eretmochelys imbricata,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,2-Sep-23,GR-BP,VES,Aquatic,Night,-,"RM, SEP, ABD",20:46,Crocodylus porosus,Species,-,Scincidae,Reptiles,Saurias,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:30,Spilocuscus maculatus,Species,-,Agamidae,Reptiles,Saurias,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Day,-,"RM, SEP, ABD",11:42,Varanus indicus,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,0,Akar,Lompat,,Tidak tertangkap
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:10,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:12,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,0,1,Batu,Bersuara,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:13,Crocodylus porosus,Species,-,Bufonidae,Amphibians,Frogs,11.1,,0,1,Tanah,Bersuara,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:13,Spilocuscus maculatus,Species,-,Bufonidae,Amphibians,Frogs,10.2,,0,1,Tanah,Bersuara,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:13,Varanus indicus,Species,-,Bufonidae,Amphibians,Frogs,10.8,,0,1,Tanah,Bersuara,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:13,Chelonia mydas,Species,-,Bufonidae,Amphibians,Frogs,10.7,,0,1,Tanah,Bersuara,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:14,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:19,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:20,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,0,0,Kayu tumbang,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:23,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,0,0,Kayu tumbang,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:24,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:26,Eretmochelys imbricata,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Tanah,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:27,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:27,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:30,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:30,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:31,Eretmochelys imbricata,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:37,Crocodylus porosus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:37,Spilocuscus maculatus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:39,Varanus indicus,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Tanah,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:39,Chelonia mydas,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Tanah,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:40,Eretmochelys imbricata,Species,-,Rhacophoridae,Amphibians,Frogs,,,5,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:44,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:45,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,4.6,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:45,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,4.4,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:45,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,3.1,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:45,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,2.8,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:45,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,2.7,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:46,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,3.4,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:46,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,3.5,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:55,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,5.1,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:56,Eretmochelys imbricata,Species,-,Rhacophoridae,Amphibians,Frogs,7.12,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:00,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:00,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:00,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:00,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:04,Eretmochelys imbricata,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,3,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:05,Crocodylus porosus,Species,-,Rhacophoridae,Amphibians,Frogs,3.97,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:15,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Akar,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:19,Varanus indicus,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Kayu tumbang,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:30,Chelonia mydas,Species,-,Bufonidae,Amphibians,Frogs,,,3,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:36,Eretmochelys imbricata,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:45,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:45,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:51,Varanus indicus,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,3,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:53,Chelonia mydas,Species,-,Megophryidae,Amphibians,Frogs,,,1,1,Pasir,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:56,Eretmochelys imbricata,Species,-,Colubridae,Reptiles,Snakes,,,1,1,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:23,Crocodylus porosus,Species,-,Colubridae,Reptiles,Snakes,,,1,3,Daun,Diam,,Anakan
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:29,Spilocuscus maculatus,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Pasir,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:10,Varanus indicus,Species,-,Scincidae,Reptiles,Saurias,,,0,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:15,Chelonia mydas,Species,-,Scincidae,Reptiles,Saurias,,,1,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:39,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Akar,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:50,Crocodylus porosus,Species,-,Colubridae,Reptiles,Snakes,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:01,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,4-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:39,Varanus indicus,Species,-,Agamidae,Reptiles,Saurias,,,2,3,Ranting,Tidur,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:53,Chelonia mydas,Species,-,Agamidae,Reptiles,Saurias,,,4,1.5,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:08,Eretmochelys imbricata,Species,-,Agamidae,Reptiles,Saurias,,,5,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:22,Crocodylus porosus,Species,-,Agamidae,Reptiles,Saurias,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:23,Spilocuscus maculatus,Species,-,Gekkonidae,Reptiles,Geckoes,,,1,3,Batang,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:30,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:31,Chelonia mydas,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:34,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:34,Crocodylus porosus,Species,-,Pseudaspididae,Reptiles,Snakes,,,3,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:39,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:39,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:39,Chelonia mydas,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:50,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:03,Crocodylus porosus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:11,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:17,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:20,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,2,2,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:20,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:21,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:27,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:29,Varanus indicus,Species,-,Rhacophoridae,Amphibians,Frogs,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:29,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,2,0,Serasah,Kawin,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:29,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,2,0,Serasah,Kawin,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:30,Crocodylus porosus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:31,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:38,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:39,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:39,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:41,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,0,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:41,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,0,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:46,Varanus indicus,Species,-,Viperidae,Reptiles,Snakes,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:48,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:55,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",19:57,Crocodylus porosus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,1,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:04,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:06,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:09,Chelonia mydas,Species,-,Gekkonidae,Reptiles,Geckoes,,,2,2,Batang,Bergerak,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:14,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:19,Crocodylus porosus,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,1,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:20,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:25,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Akar,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:27,Chelonia mydas,Species,-,Rhacophoridae,Amphibians,Frogs,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:36,Eretmochelys imbricata,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:41,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Kayu tumbang,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:02,Spilocuscus maculatus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Pasir,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:18,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:23,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:23,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:23,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:31,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",20:04,Varanus indicus,Species,-,Agamidae,Reptiles,Saurias,,,5,2,Ranting,Tidur,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",21:21,Chelonia mydas,Species,-,Agamidae,Reptiles,Saurias,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,7-Sep-23,GR-BL,VES,Aquatic,Night,-,"RM, SEP, SDQ",18:26,Eretmochelys imbricata,Species,-,Scincidae,Reptiles,Saurias,,,0,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:19,Crocodylus porosus,Species,-,Scincidae,Reptiles,Saurias,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:56,Spilocuscus maculatus,Species,-,Scincidae,Reptiles,Saurias,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Varanus indicus,Species,-,Scincidae,Reptiles,Saurias,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Chelonia mydas,Species,-,Scincidae,Reptiles,Saurias,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:25,Eretmochelys imbricata,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:03,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:09,Spilocuscus maculatus,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:11,Varanus indicus,Genus,-,Gekkonidae,Reptiles,Geckoes,,,1,3,Batang,Bergerak,,Tidak terfoto
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:11,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:12,Eretmochelys imbricata,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:15,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
